deliverableId,claimId,jsonPath,kind,status,attributionHint,inExpectedSourceFile,bestScore,topEvidenceFile,text
"d1","d1:67:$.triggers[17].quote","$.triggers[17].quote","quote","supported","John Culver · AdventHealth","false","0.85","research/outputs/00_master_corpus.txt","A lot of the work for determining — hey, here's the energy conservation measures or the facility improvement measures we want to pursue next year — that has to come before budgeting cycle so that we're able to have and provide that package to our financial leaders at the hospital level."
"d1","d1:68:$.triggers[17].whyItMatters","$.triggers[17].whyItMatters","narrative","supported","John Culver · AdventHealth","false","0.661","research/outputs/00_master_corpus.txt","Bill and rate scenarios translate technical projects into CFO-ready dollars."
"d1","d1:69:$.triggers[18].quote","$.triggers[18].quote","quote","supported","Andee Chamberlain · Texas State","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","We typically do three-year terms on gas. Every few years, that procurement decision comes around and we have to think through strips versus market again."
"d1","d1:70:$.triggers[18].whyItMatters","$.triggers[18].whyItMatters","narrative","supported","Andee Chamberlain · Texas State","false","0.425","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Repeating procurement cadence rewards Deal Center modeling and benchmarks."
"d1","d1:71:$.triggers[19].name","$.triggers[19].name","narrative","supported","Phil Combs · Trane Technologies","false","0.85","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Rate case filed before budget is locked"
"d1","d1:72:$.triggers[19].seasonality","$.triggers[19].seasonality","narrative","supported","Phil Combs · Trane Technologies","false","0.708","research/outputs/00_master_corpus.txt","Filings year-round; pain at budget season"
"d1","d1:73:$.triggers[19].quote","$.triggers[19].quote","quote","supported","Phil Combs · Trane Technologies","false","0.797","research/outputs/00_master_corpus.txt","Monitoring PUC filings, utility board meetings, rate hike proposals, grid-operator decisions — that’s forward intelligence nobody is providing."
"d1","d1:74:$.triggers[19].whyItMatters","$.triggers[19].whyItMatters","narrative","supported","Phil Combs · Trane Technologies","false","0.744","research/outputs/00_master_corpus.txt","Differentiated forward intelligence with dollar impact for a specific load profile."
"d1","d1:75:$.triggers[20].name","$.triggers[20].name","narrative","supported","Ann Walston · Bon Secours Mercy Health","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","PJM capacity auction flows to bills"
"d1","d1:76:$.triggers[20].seasonality","$.triggers[20].seasonality","narrative","supported","Ann Walston · Bon Secours Mercy Health","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Results spring/summer; bill impact January"
"d1","d1:77:$.triggers[20].primarySource","$.triggers[20].primarySource","narrative","supported","Ann Walston · Bon Secours Mercy Health","true","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Ann_Walston_Bon_Secours (1).docx","Ann Walston · Bon Secours Mercy Health"
"d1","d1:78:$.triggers[20].quote","$.triggers[20].quote","quote","supported","Ann Walston · Bon Secours Mercy Health","false","0.85","research/outputs/primary/agents/03_Elena_Rodriguez.md","Capacity charges in PJM have increased tenfold in the last two years due to data center construction in Ohio. Most urgent and least controllable billing issue for our PJM hospitals."
"d1","d1:79:$.triggers[20].whyItMatters","$.triggers[20].whyItMatters","narrative","supported","Ann Walston · Bon Secours Mercy Health","false","0.595","research/outputs/00_master_corpus.txt","Wholesale regulatory mechanics need forecasted bill impact before charges land."
"d1","d1:80:$.triggers[21].seasonality","$.triggers[21].seasonality","narrative","supported","Troy Nevels · UT Austin Engineering","false","0.51","research/SECONDARY DATA/compass_artifact_wf-c7afb3cb-564b-4e3b-9f45-16c97ab78ab9_text_markdown.md","2026–2028 phase-ins by jurisdiction"
"d1","d1:81:$.triggers[21].primarySource","$.triggers[21].primarySource","narrative","supported","Troy Nevels · UT Austin Engineering","true","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Andi_Ault_UT_Austin.docx","Troy Nevels · UT Austin Engineering"
"d1","d1:82:$.triggers[21].quote","$.triggers[21].quote","quote","supported","Troy Nevels · UT Austin Engineering","false","0.793","research/outputs/00_master_corpus.txt","In northeastern states, carbon charges are now appearing on natural gas bills. Another layer of potential error and another tariff to interpret."
"d1","d1:83:$.triggers[21].whyItMatters","$.triggers[21].whyItMatters","narrative","supported","Troy Nevels · UT Austin Engineering","false","0.638","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","New line items need jurisdiction-specific tariff interpretation and audit."
"d1","d1:84:$.triggers[22].quote","$.triggers[22].quote","quote","supported","Secondary research · NYC LL97","false","0.85","research/SECONDARY DATA/Clear Current Technologies  GTM Strategy, Competitive Intelligence & Investor Readiness Research PART 4.md","Local Law 97 of 2019 requires buildings over 25,000 square feet to meet GHG emissions limits beginning in 2024, with an annual carbon emissions report due May 1 of each year."
"d1","d1:85:$.triggers[22].whyItMatters","$.triggers[22].whyItMatters","narrative","supported","Secondary research · NYC LL97","false","0.661","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Portfolio compliance status and exposure quantification drive capital and reporting action."
"d1","d1:86:$.triggers[23].name","$.triggers[23].name","narrative","supported","Walt Taylor · Panda Restaurant Group","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Rate redesign shifts fixed vs variable charges"
"d1","d1:87:$.triggers[23].seasonality","$.triggers[23].seasonality","narrative","supported","Walt Taylor · Panda Restaurant Group","false","0.425","research/outputs/primary/agents/03_Elena_Rodriguez.md","Effective dates vary; year-round filings"
"d1","d1:88:$.triggers[23].primarySource","$.triggers[23].primarySource","narrative","supported","Walt Taylor · Panda Restaurant Group","true","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Walt_Taylor_Panda.docx","Walt Taylor · Panda Restaurant Group"
"d1","d1:89:$.triggers[23].quote","$.triggers[23].quote","quote","supported","Walt Taylor · Panda Restaurant Group","true","0.85","research/Interview Summary Documents/Clear_Current_Interview_Summary_Walt_Taylor_Panda.docx","Utilities will always adjust their rate structures to remain profitable. Energy managers who track only current rates will continually be caught behind."
"d1","d1:90:$.triggers[23].whyItMatters","$.triggers[23].whyItMatters","narrative","supported","Walt Taylor · Panda Restaurant Group","false","0.531","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Modeling redesign impact prevents silent erosion of efficiency economics."
"d1","d1:91:$.triggers[24].name","$.triggers[24].name","narrative","supported","Phil Combs · Trane Technologies","false","0.567","research/outputs/00_master_corpus.txt","Utility spend blows budget variance threshold"
"d1","d1:92:$.triggers[24].quote","$.triggers[24].quote","quote","supported","Phil Combs · Trane Technologies","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Nobody cares until you monetize it. If you can’t put a dollar sign on the problem and put it in front of a CFO, it doesn’t get acted on."
"d1","d1:93:$.triggers[24].whyItMatters","$.triggers[24].whyItMatters","narrative","supported","Phil Combs · Trane Technologies","false","0.472","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Dollar-denominated variance answers before the CFO asks preserves credibility."
"d1","d1:94:$.triggers[25].name","$.triggers[25].name","narrative","supported","Andi Ault · UT Austin","false","0.567","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Unexplained YoY utility increase at quarterly close"
"d1","d1:95:$.triggers[25].quote","$.triggers[25].quote","quote","supported","Andi Ault · UT Austin","true","0.85","research/Call Transcripts/CC Research - Andi Ault, UT Utilities Finance.docx","Flagging anomalies would be the first process — featured and flagged rather than looking for it. That would be time-saving."
"d1","d1:96:$.triggers[25].whyItMatters","$.triggers[25].whyItMatters","narrative","supported","Andi Ault · UT Austin","false","0.531","research/outputs/02_quote_bank.md","Automated decomposition replaces manual bill-by-bill scavenger hunts."
"d1","d1:97:$.triggers[26].name","$.triggers[26].name","narrative","supported","James Norton · Texas State","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Chargeback dispute on flat allocation"
"d1","d1:98:$.triggers[26].quote","$.triggers[26].quote","quote","supported","James Norton · Texas State","false","0.85","research/outputs/00_master_corpus.txt","Right now we charge buildings for utilities based on square footage. With actual usage data we could drive conservation."
"d1","d1:99:$.triggers[26].whyItMatters","$.triggers[26].whyItMatters","narrative","supported","James Norton · Texas State","false","0.567","research/SECONDARY DATA/CC_Research_Synthesis_Brief.docx","Usage-based chargeback is a structural switching-cost wedge versus incumbents."
"d1","d1:100:$.triggers[27].name","$.triggers[27].name","narrative","supported","Marc Spieler · NVIDIA","false","0.68","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Energy spend crosses C-suite materiality"
"d1","d1:101:$.triggers[27].seasonality","$.triggers[27].seasonality","narrative","supported","Marc Spieler · NVIDIA","false","0.68","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Annual board and quarterly earnings rhythm"
"d1","d1:102:$.triggers[27].quote","$.triggers[27].quote","quote","supported","Marc Spieler · NVIDIA","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Once energy spend hits $5M annually, it’s on the CFO’s radar. Below that, facilities problem. Above, a financial one."
"d1","d1:103:$.triggers[27].whyItMatters","$.triggers[27].whyItMatters","narrative","supported","Marc Spieler · NVIDIA","false","0.638","research/outputs/00_master_corpus.txt","Executive dashboards must summarize portfolio cost and opportunity at a glance."
"d1","d1:104:$.triggers[28].name","$.triggers[28].name","narrative","supported","Sean Sevy · Houston Methodist","false","0.567","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Broker or consultant review finds nothing actionable"
"d1","d1:105:$.triggers[28].seasonality","$.triggers[28].seasonality","narrative","supported","Sean Sevy · Houston Methodist","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Annual renewal; some quarterly cycles"
"d1","d1:106:$.triggers[28].quote","$.triggers[28].quote","quote","supported","Sean Sevy · Houston Methodist","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","Prism does a cursory review of our invoices, but they’re not catching everything — we’re still seeing power factor anomalies."
"d1","d1:107:$.triggers[28].whyItMatters","$.triggers[28].whyItMatters","narrative","supported","Sean Sevy · Houston Methodist","false","0.567","research/outputs/00_master_corpus.txt","Continuous audit layer augments outsourced review without replacing relationships."
"d1","d1:108:$.triggers[29].name","$.triggers[29].name","narrative","supported","Don Johnson · Trane Technologies","false","0.531","research/outputs/00_master_corpus.txt","OEM rep uses bill story before equipment sale"
"d1","d1:109:$.triggers[29].quote","$.triggers[29].quote","quote","supported","Don Johnson · Trane Technologies","false","0.85","research/outputs/synthesis/D1_Engagement_Trigger_Map.md","If I could generate an energy profile for a customer — that would make my job a lot easier. And it gives the customer a reason to act."
